,date,city,newDeaths,deaths,newCases,totalCases
124590,2020-05-27,João Monlevade/MG,0,0,0,35
128676,2020-05-28,João Monlevade/MG,0,0,15,50
132829,2020-05-29,João Monlevade/MG,0,0,7,57
137045,2020-05-30,João Monlevade/MG,0,0,3,60
141307,2020-05-31,João Monlevade/MG,0,0,0,60
145595,2020-06-01,João Monlevade/MG,0,0,0,60
149917,2020-06-02,João Monlevade/MG,0,0,9,69
154288,2020-06-03,João Monlevade/MG,0,0,0,69
158696,2020-06-04,João Monlevade/MG,0,0,12,81
163157,2020-06-05,João Monlevade/MG,0,0,10,91
167671,2020-06-06,João Monlevade/MG,0,0,9,100
172221,2020-06-07,João Monlevade/MG,0,0,0,100
176834,2020-06-08,João Monlevade/MG,0,0,0,100
181486,2020-06-09,João Monlevade/MG,0,0,3,103
186178,2020-06-10,João Monlevade/MG,0,0,4,107
190908,2020-06-11,João Monlevade/MG,0,0,1,108
195663,2020-06-12,João Monlevade/MG,0,0,1,109
200432,2020-06-13,João Monlevade/MG,0,0,1,110
205219,2020-06-14,João Monlevade/MG,0,0,0,110
210020,2020-06-15,João Monlevade/MG,0,0,0,110
214853,2020-06-16,João Monlevade/MG,0,0,29,139
219722,2020-06-17,João Monlevade/MG,0,0,9,148
224624,2020-06-18,João Monlevade/MG,0,0,16,164
229557,2020-06-19,João Monlevade/MG,0,0,18,182
234533,2020-06-20,João Monlevade/MG,0,0,6,188
239537,2020-06-21,João Monlevade/MG,0,0,0,188
244556,2020-06-22,João Monlevade/MG,0,0,35,223
249593,2020-06-23,João Monlevade/MG,0,0,0,223
254657,2020-06-24,João Monlevade/MG,0,0,-2,221
259737,2020-06-25,João Monlevade/MG,0,0,44,265
264842,2020-06-26,João Monlevade/MG,0,0,2,267
270057,2020-06-27,João Monlevade/MG,0,0,0,267
275381,2020-06-28,João Monlevade/MG,0,0,25,292
280718,2020-06-29,João Monlevade/MG,0,0,0,292
286066,2020-06-30,João Monlevade/MG,0,0,8,300
291433,2020-07-01,João Monlevade/MG,0,0,0,300
296812,2020-07-02,João Monlevade/MG,0,0,14,314
302201,2020-07-03,João Monlevade/MG,0,0,8,322
307603,2020-07-04,João Monlevade/MG,0,0,2,324
313014,2020-07-05,João Monlevade/MG,0,0,0,324
318433,2020-07-06,João Monlevade/MG,0,0,15,339
323862,2020-07-07,João Monlevade/MG,0,0,1,340
329316,2020-07-08,João Monlevade/MG,0,0,3,343
334787,2020-07-09,João Monlevade/MG,0,0,0,343
340265,2020-07-10,João Monlevade/MG,0,0,9,352
345747,2020-07-11,João Monlevade/MG,0,0,3,355
351232,2020-07-12,João Monlevade/MG,0,0,0,355
356721,2020-07-13,João Monlevade/MG,0,0,4,359
362216,2020-07-14,João Monlevade/MG,1,1,6,365
367715,2020-07-15,João Monlevade/MG,0,1,0,365
373221,2020-07-16,João Monlevade/MG,0,1,19,384
378733,2020-07-17,João Monlevade/MG,0,1,11,395
384245,2020-07-18,João Monlevade/MG,0,1,7,402
389759,2020-07-19,João Monlevade/MG,0,1,15,417
395276,2020-07-20,João Monlevade/MG,0,1,5,422
400798,2020-07-21,João Monlevade/MG,0,1,1,423
406327,2020-07-22,João Monlevade/MG,0,1,7,430
411857,2020-07-23,João Monlevade/MG,0,1,7,437
417390,2020-07-24,João Monlevade/MG,0,1,8,445
422924,2020-07-25,João Monlevade/MG,0,1,22,467
428463,2020-07-26,João Monlevade/MG,0,1,13,480
434004,2020-07-27,João Monlevade/MG,0,1,14,494
439548,2020-07-28,João Monlevade/MG,0,1,15,509
445096,2020-07-29,João Monlevade/MG,0,1,15,524
450646,2020-07-30,João Monlevade/MG,0,1,18,542
456198,2020-07-31,João Monlevade/MG,0,1,15,557
461752,2020-08-01,João Monlevade/MG,0,1,0,557
467308,2020-08-02,João Monlevade/MG,0,1,0,557
472866,2020-08-03,João Monlevade/MG,1,2,50,607
478424,2020-08-04,João Monlevade/MG,0,2,0,607
483982,2020-08-05,João Monlevade/MG,0,2,0,607
489541,2020-08-06,João Monlevade/MG,-1,1,32,639
495103,2020-08-07,João Monlevade/MG,0,1,16,655
500666,2020-08-08,João Monlevade/MG,0,1,0,655
506229,2020-08-09,João Monlevade/MG,0,1,0,655
511792,2020-08-10,João Monlevade/MG,0,1,75,730
517357,2020-08-11,João Monlevade/MG,0,1,2,732
522926,2020-08-12,João Monlevade/MG,0,1,34,766
528496,2020-08-13,João Monlevade/MG,0,1,26,792
534069,2020-08-14,João Monlevade/MG,0,1,15,807
539642,2020-08-15,João Monlevade/MG,0,1,0,807
545217,2020-08-16,João Monlevade/MG,0,1,0,807
550792,2020-08-17,João Monlevade/MG,1,2,31,838
556368,2020-08-18,João Monlevade/MG,1,3,8,846
561944,2020-08-19,João Monlevade/MG,0,3,0,846
567521,2020-08-20,João Monlevade/MG,2,5,23,869
573098,2020-08-21,João Monlevade/MG,0,5,11,880
578677,2020-08-22,João Monlevade/MG,0,5,0,880
584256,2020-08-23,João Monlevade/MG,0,5,0,880
589837,2020-08-24,João Monlevade/MG,0,5,26,906
595418,2020-08-25,João Monlevade/MG,0,5,16,922
600999,2020-08-26,João Monlevade/MG,0,5,0,922
606581,2020-08-27,João Monlevade/MG,0,5,33,955
612163,2020-08-28,João Monlevade/MG,0,5,5,960
617747,2020-08-29,João Monlevade/MG,0,5,0,960
623331,2020-08-30,João Monlevade/MG,0,5,0,960
628915,2020-08-31,João Monlevade/MG,0,5,26,986
634499,2020-09-01,João Monlevade/MG,0,5,22,1008
640083,2020-09-02,João Monlevade/MG,0,5,11,1019
645667,2020-09-03,João Monlevade/MG,0,5,9,1028
651253,2020-09-04,João Monlevade/MG,0,5,0,1028
656839,2020-09-05,João Monlevade/MG,0,5,0,1028
662426,2020-09-06,João Monlevade/MG,0,5,0,1028
668013,2020-09-07,João Monlevade/MG,1,6,49,1077
673600,2020-09-08,João Monlevade/MG,0,6,0,1077
679188,2020-09-09,João Monlevade/MG,0,6,8,1085
684777,2020-09-10,João Monlevade/MG,0,6,17,1102
690366,2020-09-11,João Monlevade/MG,0,6,14,1116
695955,2020-09-12,João Monlevade/MG,0,6,0,1116
701544,2020-09-13,João Monlevade/MG,0,6,0,1116
707133,2020-09-14,João Monlevade/MG,0,6,29,1145
712722,2020-09-15,João Monlevade/MG,0,6,2,1147
718313,2020-09-16,João Monlevade/MG,0,6,12,1159
723904,2020-09-17,João Monlevade/MG,0,6,0,1159
729495,2020-09-18,João Monlevade/MG,0,6,15,1174
735086,2020-09-19,João Monlevade/MG,0,6,0,1174
740677,2020-09-20,João Monlevade/MG,0,6,0,1174
746269,2020-09-21,João Monlevade/MG,0,6,20,1194
751861,2020-09-22,João Monlevade/MG,0,6,0,1194
757454,2020-09-23,João Monlevade/MG,1,7,25,1219
763048,2020-09-24,João Monlevade/MG,0,7,13,1232
768643,2020-09-25,João Monlevade/MG,2,9,3,1235
774238,2020-09-26,João Monlevade/MG,0,9,0,1235
779833,2020-09-27,João Monlevade/MG,0,9,0,1235
785428,2020-09-28,João Monlevade/MG,2,11,39,1274
791023,2020-09-29,João Monlevade/MG,0,11,16,1290
796618,2020-09-30,João Monlevade/MG,1,12,18,1308
802213,2020-10-01,João Monlevade/MG,0,12,7,1315
807808,2020-10-02,João Monlevade/MG,0,12,0,1315
813404,2020-10-03,João Monlevade/MG,0,12,0,1315
819000,2020-10-04,João Monlevade/MG,0,12,0,1315
824596,2020-10-05,João Monlevade/MG,0,12,29,1344
830192,2020-10-06,João Monlevade/MG,0,12,0,1344
835788,2020-10-07,João Monlevade/MG,0,12,27,1371
841384,2020-10-08,João Monlevade/MG,0,12,8,1379
846980,2020-10-09,João Monlevade/MG,0,12,8,1387
852576,2020-10-10,João Monlevade/MG,0,12,0,1387
858172,2020-10-11,João Monlevade/MG,0,12,0,1387
863768,2020-10-12,João Monlevade/MG,1,13,13,1400
869364,2020-10-13,João Monlevade/MG,0,13,0,1400
874960,2020-10-14,João Monlevade/MG,0,13,14,1414
880556,2020-10-15,João Monlevade/MG,0,13,6,1420
886152,2020-10-16,João Monlevade/MG,0,13,6,1426
891748,2020-10-17,João Monlevade/MG,0,13,0,1426
897344,2020-10-18,João Monlevade/MG,0,13,0,1426
902940,2020-10-19,João Monlevade/MG,0,13,10,1436
908536,2020-10-20,João Monlevade/MG,0,13,10,1446
914132,2020-10-21,João Monlevade/MG,0,13,2,1448
919728,2020-10-22,João Monlevade/MG,0,13,13,1461
